File,Hu_Moment_1,Hu_Moment_2,Hu_Moment_3,Hu_Moment_4,Hu_Moment_5,Hu_Moment_6,Hu_Moment_7,Perimeter,Diameter,Area,ASM_0,ASM_45,ASM_90,ASM_135,Contrast_0,Contrast_45,Contrast_90,Contrast_135,IDM_0,IDM_45,IDM_90,IDM_135,Entropy_0,Entropy_45,Entropy_90,Entropy_135,Correlation_0,Correlation_45,Correlation_90,Correlation_135,Jenis
C:\Users\USER\Desktop\Selected Perogram\Preproses\Tahap B\Avicennia alba\Avicennia_alba10_horizontal_0.jpg,0.2263971149247836,0.02466370809172557,0.00031058786404676407,0.0001390024055414063,2.8881540659119336e-08,2.1687675677751333e-05,-1.4347393045995515e-10,563.8132692575455,129.56230222479218,13184.0,0.5954645605316083,0.5940854917924325,0.5983626476797373,0.5934599707255458,315.8584810974284,344.94205186770887,137.68297089330218,353.08146331624584,0.8485132904393483,0.8590386582366741,0.8560485334685393,0.8575060691242008,3.471263254553799,3.4449458703756584,3.3920777423606405,3.4515690277837487,0.9766616617640891,0.974589335648477,0.98982679922708,0.9739897339147404,1
C:\Users\USER\Desktop\Selected Perogram\Preproses\Tahap B\Avicennia alba\Avicennia_alba10_horizontal_270.jpg,0.22807927390611107,0.02538646477692803,0.0003198136214520022,0.00014498334252248404,3.1218319475098253e-08,2.290604075785353e-05,-2.6898094006552727e-10,557.4284925460815,129.58932431062533,13189.5,0.5983603294606207,0.5934322292892859,0.5953837951714994,0.5938730487111538,123.94954834395041,347.0556637999888,308.7764469723066,338.47651840896634,0.8550851629862853,0.8566341875873825,0.8472089194534699,0.857033096709386,3.398037432566606,3.4622214633120274,3.484092158176563,3.458982475448295,0.9907165285804541,0.9740846210300443,0.9768735154036885,0.97472524392498,1
C:\Users\USER\Desktop\Selected Perogram\Preproses\Tahap B\Avicennia alba\Avicennia_alba10_horizontal_90.jpg,0.22621110217412602,0.024579837415716017,0.000220350083462729,0.00010528878767607615,1.6037057117152748e-08,1.6397165383825808e-05,7.788323179926973e-11,554.4579304456711,129.28438468550968,13127.5,0.6000783252768971,0.5949672512443737,0.5969704392297152,0.5954608040951402,129.7207427233463,395.3672735822922,352.7780863165887,384.13578339147875,0.8547259958241993,0.854931373003857,0.8482501363755233,0.8562493144592886,3.391542213931452,3.457008726609261,3.4689812048008735,3.4504515105892968,0.9904461040473123,0.9709694573538141,0.9740179938821081,0.971794149423069,1
C:\Users\USER\Desktop\Selected Perogram\Preproses\Tahap B\Avicennia alba\Avicennia_alba10_original_0.jpg,0.22568941143218266,0.024355828427612514,0.00023690103484607676,0.00011193409781259902,1.82274976492276e-08,1.7313818806844818e-05,7.08739133403458e-12,545.1442228555679,129.2006464815496,13110.5,0.5975394704472149,0.5954871134677993,0.6007283119963447,0.5961367127262999,354.8017062563635,395.68906208000635,127.47671462029992,385.33220236487466,0.8487360686847981,0.8555369019050156,0.8565828322634307,0.8577821117936236,3.460900160583823,3.448426295484055,3.3760520680486166,3.43683903543496,0.9739283300658316,0.9710118688029967,0.9906327090054307,0.9717706110503428,1
C:\Users\USER\Desktop\Selected Perogram\Preproses\Tahap B\Avicennia alba\Avicennia_alba10_original_270.jpg,0.22667339894403465,0.024702979469720155,0.00028822109032934477,0.00012958352643784453,2.5042467168788606e-08,2.0044556206615233e-05,1.7378401808175277e-10,557.6295037269592,129.4664512013288,13164.5,0.599011835495759,0.594422349067157,0.5959825549711424,0.593876324881085,126.05005018403253,375.89004971774096,347.6466711275553,394.0278486965036,0.8538443467285951,0.8563038899280794,0.8459996620760757,0.8555651763103981,3.395731652270115,3.4561139279636715,3.4823058430753044,3.463642680509075,0.9907779827808434,0.9725822126290437,0.9745656302187845,0.9712592238557304,1
C:\Users\USER\Desktop\Selected Perogram\Preproses\Tahap B\Avicennia alba\Avicennia_alba10_original_90.jpg,0.2267379890941705,0.024755228527203327,0.0003406023607556959,0.00015446781692785252,3.5430409006285396e-08,2.4128675558861195e-05,1.643825141875769e-10,560.3990557193756,129.4172692928525,13154.5,0.599217585031716,0.595016644320015,0.5962652873182819,0.5942103224015481,134.54339243896834,340.1664875032928,313.12495818006664,350.1660843858543,0.8562622111351108,0.8587191190993949,0.8492197265449831,0.8571278100495092,3.3824896532874638,3.4348948210792756,3.460445108783148,3.445447600738507,0.9900842737623623,0.9750053902700171,0.9769229740145411,0.9742706441068397,1
C:\Users\USER\Desktop\Selected Perogram\Preproses\Tahap B\Avicennia alba\Avicennia_alba10_vertical_0.jpg,0.2275786575511018,0.025121755123856407,0.00026157974224750414,0.00012228088492497084,2.1869483342850526e-08,1.914134999867178e-05,-5.533267198255584e-11,554.6589413881302,129.422188324736,13155.5,0.5962172683245913,0.5946297452245165,0.5993249105033503,0.5940347993927166,353.3860823018653,382.0982262831833,128.31264637004912,397.5733337811606,0.8471609642336521,0.8562226547369498,0.8541519262753791,0.8555216726803142,3.4748232125218594,3.45293566427729,3.3932950565313282,3.459257515655786,0.9741084716527686,0.9720893102911514,0.9905989208766856,0.9709589179106671,1
C:\Users\USER\Desktop\Selected Perogram\Preproses\Tahap B\Avicennia alba\Avicennia_alba10_vertical_270.jpg,0.22621110217412602,0.024579837415716017,0.000220350083462729,0.00010528878767607615,1.6037057117152748e-08,1.6397165383825808e-05,7.788323179926973e-11,554.4579304456711,129.28438468550968,13127.5,0.6000783252768971,0.5949672512443737,0.5969704392297152,0.5954608040951402,129.7207427233463,395.3672735822922,352.7780863165887,384.13578339147875,0.8547259958241993,0.854931373003857,0.8482501363755233,0.8562493144592886,3.391542213931452,3.457008726609261,3.4689812048008735,3.4504515105892968,0.9904461040473123,0.9709694573538141,0.9740179938821081,0.971794149423069,1
C:\Users\USER\Desktop\Selected Perogram\Preproses\Tahap B\Avicennia alba\Avicennia_alba10_vertical_90.jpg,0.22807927390611107,0.02538646477692803,0.0003198136214520022,0.00014498334252248404,3.1218319475098253e-08,2.290604075785353e-05,-2.6898094006552727e-10,557.4284925460815,129.58932431062533,13189.5,0.5983603294606207,0.5934322292892859,0.5953837951714994,0.5938730487111538,123.94954834395041,347.0556637999888,308.7764469723066,338.47651840896634,0.8550851629862853,0.8566341875873825,0.8472089194534699,0.857033096709386,3.398037432566606,3.4622214633120274,3.484092158176563,3.458982475448295,0.9907165285804541,0.9740846210300443,0.9768735154036885,0.97472524392498,1
C:\Users\USER\Desktop\Selected Perogram\Preproses\Tahap B\Avicennia alba\Avicennia_alba11_horizontal_0.jpg,0.2127867549263472,0.016439960038303603,0.001070885822410636,0.0004494393533380335,3.117344010445437e-07,5.6993585334655557e-05,-6.469308349293917e-09,634.6833260059357,140.96838721661695,15607.5,0.5335527910357547,0.5315339454021037,0.5357807238396566,0.530821906787945,330.40137169631026,391.48159097009335,236.12459016399126,448.6264109109502,0.8265829855519375,0.835445606785426,0.831198739434391,0.8310334185765148,4.040987421544932,4.016623656366743,3.985480729143544,4.04979003484307,0.9780583134965343,0.9740734872282477,0.9843191579183241,0.970288977462753,1
C:\Users\USER\Desktop\Selected Perogram\Preproses\Tahap B\Avicennia alba\Avicennia_alba11_horizontal_270.jpg,0.2124023062810673,0.016575243402755742,0.0009598103640562777,0.000380732103275501,2.3008117507552011e-07,4.831088458591699e-05,-5.861323679082648e-09,675.553383231163,141.64642157829718,15758.0,0.5314020525915226,0.5264209982915363,0.5291333263228895,0.5269867418467695,235.6704583473302,451.51914807837875,344.6557711610177,410.05633566237793,0.8276709761525967,0.8286554111067213,0.8221418938200554,0.8320426155467057,4.033200341631059,4.09919157438299,4.100928846629246,4.064952610770495,0.9842950013782655,0.9699930977699011,0.9770322574623304,0.9727486189114689,1
C:\Users\USER\Desktop\Selected Perogram\Preproses\Tahap B\Avicennia alba\Avicennia_alba11_horizontal_90.jpg,0.20917795591797209,0.015147355928468524,0.0009034241282973853,0.00038580268138953527,2.2775403406843985e-07,4.707402893302747e-05,-2.569040267203145e-09,614.4995621442795,140.01907909221526,15398.0,0.5413617240578129,0.5361277165569138,0.5389264941398514,0.5369730330087955,232.8921043827932,462.9762496639691,339.226731348368,409.43331765646025,0.8313687628218631,0.833243437654207,0.8265860076339563,0.8366131277363749,3.9392549281726845,4.000453394845464,3.9991938074600357,3.96332112639978,0.9844372461095674,0.9691475906420085,0.9773315538239455,0.9727156537072793,1
C:\Users\USER\Desktop\Selected Perogram\Preproses\Tahap B\Avicennia alba\Avicennia_alba11_original_0.jpg,0.2095211149903219,0.015272823863761376,0.0009138931143882098,0.0003897098849489277,2.325493289098879e-07,4.7696992437444344e-05,3.3383435736793993e-09,624.6416966915131,140.0145323539214,15397.0,0.538827535747633,0.5359542488245709,0.5411639918186758,0.5368956785809073,342.1265306123378,467.60608707326514,235.21793241892334,408.1855012092738,0.8288422954926079,0.8342032485416438,0.8328443139650004,0.8380326206760376,3.9912055940342652,4.000708190176794,3.9335527751472363,3.96172806885671,0.9769922116036392,0.968640701085289,0.9841817458399429,0.9726256533032085,1
